Fecha,EVENTO,A/C,ENCABEZADO EVENTO,Minutos
2024-02-18 00:00:00,60769.0,Avión 7,VUELVE A TIERRA POR PROBLEMAS DE PRESURIZACIÓN,173
2022-09-23 00:00:00,35311.0,Avión 37,BLEED VALVE 1 FAULT,172
2022-11-12 00:00:00,37718.0,Avión 17,OSCILACIONES EN LA ITT MOTOR 2,172
2023-05-13 00:00:00,46370.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,172
2019-12-25 00:00:00,6363.0,Avión 15,241,172
2021-01-25 00:00:00,12573.0,Avión 6,31511,172
2021-07-19 00:00:00,16484.0,Avión 2,BLEED ENGINE 1 LEAK,171
2020-01-20 00:00:00,6786.0,Avión 23,395311,171
2022-11-25 00:00:00,38292.0,Avión 7,DIFFERENCE IN TORQUE,170
2022-02-27 00:00:00,25910.0,Avión 20,RUDDER TRIM INOPERATIVE.,170
-,388.0,,-,170
2022-07-13 00:00:00,31726.0,Avión 23,DEFECT DETAILS  TLB 60136 D1,169
2022-09-18 00:00:00,35070.0,Avión 12,INTERPHONE CALLS BETWEEN CABIN AND PAX CABIN INOPERATIVE,169
2023-09-20 00:00:00,53277.0,Avión 39,PERDIDA DE ACEITE MOTOR 2,169
2023-04-02 00:00:00,44272.0,Avión 18,TAKE OFF CONFI,169
2022-08-12 00:00:00,33283.0,Avión 12,5067432,169
2023-07-15 00:00:00,49639.0,Avión 16,PROBLEMA CON PROP BRAKE,168
2024-04-04 00:00:00,63025.0,Avión 44,CONSULTA SOBRE SONIDO DE GOLPE DURANTE PUSHBACK EN MAD,167
2022-02-18 00:00:00,25576.0,Avión 1,DU4 FAULT,167
2020-01-25 00:00:00,6879.0,Avión 16,396331,167
2022-11-22 00:00:00,38152.0,Avión 14,ATPCS,166
2023-08-11 00:00:00,51148.0,Avión 4,DU HI TEMP,166
2022-05-27 00:00:00,29622.0,Avión 3,DURING PREFLYHT OBSERVE LEAK IN ENGINE 1,166
2021-08-04 00:00:00,17162.0,Avión 6,INSPECCION MESILLAS EN VENECIA 1,166
2020-01-10 00:00:00,6639.0,Avión 4,916851,166
2020-02-23 00:00:00,7360.0,Avión 4,00933451  LIMITATION 21-51-3,165
2021-08-16 00:00:00,17606.0,Avión 2,SOBRECALIENTAMIENTO MOTOR,165
2023-01-05 00:00:00,40251.0,Avión 18,T.O CONFIG WARNING,165
-,737.0,,-,165
2022-11-13 00:00:00,37740.0,Avión 10,ACW GEN 1 FAULT IN FLIGHT,164
2022-12-17 00:00:00,39427.0,Avión 13,AIL LOCK LIGHT AT PARKING,164
2023-05-26 00:00:00,47007.0,Avión 37,CAJA AUDIO 2 CON MUCHO RUIDO,164
2022-08-12 00:00:00,33303.0,Avión 22,ENG 2 BLEED FAULT,164
2024-05-23 00:00:00,65580.0,Avión 22,TOFF CONFIG,164
-,5590.0,,-,164
2024-05-20 00:00:00,65398.0,Avión 18,INDICACION PUERTA TRASERA DE CARGA EMERGENCIA,163
2022-07-11 00:00:00,31630.0,Avión 7,PEC SGL CHANNEL ENG 1,163
2022-06-16 00:00:00,30435.0,Avión 28,PILOT REPORT - OPERATIONAL,163
2022-08-17 00:00:00,33566.0,Avión 7,REFUEL CONTROL PANEL,163
-,3218.0,,-,163
2024-03-01 00:00:00,61387.0,Avión 8,PÉRDIDA DE ACEITE,162
2023-04-11 00:00:00,44683.0,Avión 11,WP HLA 1BALTERNADORESFILTER REPLACE,161
2021-11-06 00:00:00,21283.0,Avión 16,547591,161
2023-01-10 00:00:00,40472.0,Avión 12,HYD FLUID UNDERNEATH DETAIL ON THE FUSELAGE,160
2024-02-07 00:00:00,60564.0,Avión 43,INOP OM-FEX,160
2023-06-29 00:00:00,48748.0,Avión 18,MALA CONFIGURACION AL DESPEGUE,160
2022-08-06 00:00:00,32969.0,Avión 11,OTHERS  NOT SPECIFIED - OPERATIONAL,160
2022-12-10 00:00:00,39074.0,Avión 21,CREW QUERY - OPERATIONAL,159
2021-09-26 00:00:00,19158.0,Avión 14,STICK PUSHER SHAKER FAULT INTERMINENT,159
2022-08-15 00:00:00,33465.0,Avión 36,612491,159
2022-10-13 00:00:00,36302.0,Avión 11,AILERON LOCK,158
2019-12-07 00:00:00,6001.0,Avión 31,AIR TURN BACK - OPERATIONAL,158
2023-07-09 00:00:00,49277.0,Avión 19,CAMBIO RUEDA MORRO,158
2022-06-20 00:00:00,30644.0,Avión 25,ENG 1 NO NH DURING START,158
2021-10-13 00:00:00,19999.0,Avión 2,HIGH TEMPERATURE IN THE CABIN,158
2020-03-05 00:00:00,7527.0,Avión 18,SPECIAL MAINTENANCE - TECHNICAL,158
2018-11-18 00:00:00,453.0,Avión 10,EVENT FOR A NETLINE DELAY  CANCELLATION,157
2022-10-22 00:00:00,36734.0,Avión 24,HYD LEAK,157
2018-12-10 00:00:00,389.0,Avión 16,INOP  AVERIA FALLO PUESTA EN MARCHA,157
2023-10-21 00:00:00,54955.0,Avión 22,BOTELLA DE OXIGENO VACIA,156
2022-12-31 00:00:00,40061.0,Avión 17,GOLPE CATERING,156
2023-08-07 00:00:00,50868.0,Avión 39,RETORNO A PARKING,156
2024-05-03 00:00:00,64446.0,Avión 44,RETORNO A PARKING - ENGINE 2 NO DISPATCH,156
2022-12-25 00:00:00,39782.0,Avión 12,WHEN PARKING BRAKE SET EMER BRK FAULT ON EICAS,156
2022-06-21 00:00:00,30680.0,Avión 12,ADS 2 HTR FAIL CAUTION MSG,155
2023-03-12 00:00:00,43146.0,Avión 18,AILERON LOCK,155
2022-03-04 00:00:00,26129.0,Avión 22,CERTIFICADO DE AERONAVEGABILIDAD CADUCADO,155
2023-06-02 00:00:00,47325.0,Avión 24,HSTAB FAULT & FLT CONTROL NO DISPATCH,155
2018-09-15 00:00:00,136.0,Avión 16,288261,155
-,10275.0,,-,155
-,21594.0,,-,155
2022-09-16 00:00:00,34972.0,Avión 21,FOUND THE MAIN LANDING GEAR WHEEL DAMAGED,154
2022-10-08 00:00:00,36056.0,Avión 18,AIL LOCK LT ALERT ON EWD WHWN ENTERING RUNMAY,153
2023-01-08 00:00:00,40365.0,Avión 25,AVNX CPM 2 FAIL,153
2020-01-02 00:00:00,6494.0,Avión 19,CREW AVISA 1606,153
2022-03-05 00:00:00,26153.0,Avión 19,DC GEN 1 FAULT DURING ROLLING TAKE OFF,153
2021-11-07 00:00:00,21315.0,Avión 16,547621,153
2019-11-13 00:00:00,5522.0,Avión 23,PILOT REPORT - OPERATIONAL,152
2022-11-19 00:00:00,38014.0,Avión 32,REPLACE CANNIBALIZED BRAKE,152
2021-10-16 00:00:00,20204.0,Avión 15,ENG 2 OIL SEAL FAULT,151
2022-08-02 00:00:00,32755.0,Avión 20,FOUND HYDRUALIC LEAK IN ENG 2,151
-,2956.0,,-,151
2024-06-13 00:00:00,66829.0,Avión 44,FINDING DAILY ACEITE AL 19 POR TUBERÍA SUELTA,150
2022-11-02 00:00:00,37230.0,Avión 12,WEATHER RADAR FAIL,150
-,3205.0,,-,150
-,32188.0,,-,150
2019-06-15 00:00:00,2571.0,Avión 31,AC SOLICITA MTTO,149
2023-12-15 00:00:00,57635.0,Avión 41,EN PUNTO DE ESPERA SALTA A PROBE FITTING FAULT AOA,149
2024-04-28 00:00:00,64175.0,Avión 36,FLUCTUACION DE TORQUE  STOLL DEL MOTOR 2,149
2023-04-26 00:00:00,45446.0,Avión 7,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,149
2023-01-10 00:00:00,40453.0,Avión 28,WP ENG REPL RH  500FH,149
2020-01-23 00:00:00,6838.0,Avión 23,395371,149
2018-10-11 00:00:00,183.0,Avión 3,ANOTACIONES DE PTV,148
2023-10-27 00:00:00,55226.0,Avión 6,GRIETA EN SOPORTE DE BATERIA,148
2019-10-28 00:00:00,5244.0,Avión 8,SOLICITAN MTTO.  PROBLEMAS CON EL MOTOR 1,148
2020-01-20 00:00:00,6788.0,Avión 23,395311,148
-,19819.0,,-,148
2023-03-12 00:00:00,43148.0,Avión 25,ADC FAULT 2,147
2019-12-05 00:00:00,5969.0,Avión 4,AVERIA PTV ESTIMADA 1HORA,147
2021-04-02 00:00:00,13703.0,Avión 10,BIRDSTRIKE,147
2023-01-06 00:00:00,40290.0,Avión 6,FUEL FEED 2 FAULT,147
2022-12-19 00:00:00,39516.0,Avión 17,LOSS OF PRESSURE LOWER SIDE ON CARGO DOOR.,147
2021-12-15 00:00:00,23191.0,Avión 15,PROBLEMA CON RADIOALTIMETRO,147
2020-02-20 00:00:00,7304.0,Avión 31,417641,147
2023-07-15 00:00:00,49623.0,Avión 10,FALLO DE BLEED1 CON MOTOR ENCENDIDO,146
2019-07-31 00:00:00,3513.0,Avión 19,INOP   ENCONTRADO DAÑO EN MOTOR LH  SIN ESTIMADA,146
2024-03-27 00:00:00,62609.0,Avión 36,SALE INDICACION DE CROSS BLEED ABIERTA,146
2024-05-03 00:00:00,64458.0,Avión 28,STARTER MOTOR SOLICITA ASISTENCIA TELEFÓNICA,146
2020-09-23 00:00:00,10342.0,Avión 28,949701,146
-,13884.0,,-,146
2021-12-02 00:00:00,22481.0,Avión 6,CVR FWD FAIL,145
2023-01-04 00:00:00,40205.0,Avión 23,MANTENIMIENTO BASE 36KCYOOP,145
2022-09-10 00:00:00,34681.0,Avión 23,PTV PALANCAS DURAS,145
2024-04-03 00:00:00,62942.0,Avión 36,RETORNA A PARKING - PROBLEMAS CON PACK,145
2022-12-16 00:00:00,39329.0,Avión 16,SHOCK MOUNTS CRACKS,145
2021-09-07 00:00:00,18458.0,Avión 31,TCAS FAIL AND RADIO ALTIMETER FAIL,145
2020-02-24 00:00:00,7385.0,Avión 1,911361,145
2022-09-27 00:00:00,35480.0,Avión 23,AFTER START ENGINE 1 ITT IND DIGITAL & COUNTER US,144
2024-02-17 00:00:00,60699.0,Avión 1,OIL LEAK,144
2023-03-14 00:00:00,43237.0,Avión 17,OXYGEN MASK CM1 AND CM2 TESTS,144
2023-05-21 00:00:00,46750.0,Avión 4,PARKING BRAKE,144
2022-11-05 00:00:00,37360.0,Avión 11,RETURN TO PARKING DUE TO   AIL  LOCK LIT,144
2022-12-17 00:00:00,39410.0,Avión 23,AIRFRAME AIR BLEED FAULT,143
2023-08-11 00:00:00,51124.0,Avión 37,RETORNO A PARKING PACK 1  FUERTE RUIDO MOTOR,143
2023-08-10 00:00:00,51065.0,Avión 1,VUELVE A TFN POR PROBLEMAS TECNICOS,143
2020-08-29 00:00:00,9874.0,Avión 11,942441,143
2023-08-01 00:00:00,50526.0,Avión 22,DIF PITCH TRIM,142
2023-03-19 00:00:00,43517.0,Avión 36,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,142
2022-12-18 00:00:00,39463.0,Avión 32,WEATHER RADAR,142
2022-08-24 00:00:00,33881.0,Avión 12,50809D1,141
2023-08-20 00:00:00,51633.0,Avión 38,FALLO ADC2,141
2023-12-22 00:00:00,57994.0,Avión 4,GPU CONNECTION DOESNT WORK PROPERLY,141
2021-11-30 00:00:00,22394.0,Avión 18,PASSNGER DOOR OT OF ORDER,141
2023-07-15 00:00:00,49594.0,Avión 23,PERDIDA DE HYD VERDE,141
-,6710.0,,-,141
2021-07-24 00:00:00,16680.0,Avión 4,D.U. TEMP HI,140
2021-09-12 00:00:00,18641.0,Avión 16,FALLOS EN SISTEMA ELECTRICO,140
2024-06-17 00:00:00,67081.0,Avión 25,GOLPE EN PUERTA DE CARGO DELANTERA,140
2021-08-15 00:00:00,17555.0,Avión 17,LATE RELEASE FROM SCH MAINT - TECHNICAL,140
2021-12-14 00:00:00,23169.0,Avión 12,MENSAJE DE FUEGO EN BODEGA TRASERA.,140
2023-07-08 00:00:00,49199.0,Avión 13,RUEDA N 4  DESHINCHADA FUGA VALVULA,140
2022-01-03 00:00:00,23885.0,Avión 1,VHF1 FAULT,140
2020-01-14 00:00:00,6696.0,Avión 31,409111,140
2020-11-26 00:00:00,11578.0,Avión 13,43629D1,139
2022-12-29 00:00:00,39958.0,Avión 1,BLEED LEAK N1 IN FLIGHT,139
2023-12-13 00:00:00,57521.0,Avión 38,VUELVE A PARKING POR PROBLEMA CON COMBUSTIBLE,139
2023-08-18 00:00:00,51518.0,Avión 1,ALTA TEMPERATURA EN MOTOR2 Y EN CABINA,138
2021-12-15 00:00:00,23227.0,Avión 12,ENG2 WHITE SMOKE DURING START,138
2023-06-18 00:00:00,48178.0,Avión 13,P08- SALTA DE NUEVO FALLO GEN ACW,138
2024-05-25 00:00:00,65659.0,Avión 22,TOFF CONFIG,138
-,5323.0,,-,138
2022-12-15 00:00:00,39283.0,Avión 13,DC GEN 2 FAULT,137
2023-03-26 00:00:00,43877.0,Avión 7,ELECTRICAL HARNESS ON PROXIMITY SWITCH,137
2024-02-14 00:00:00,60542.0,Avión 10,RPL NUTSWITCHCLRH  OIL LEAK,137
2022-05-13 00:00:00,29058.0,Avión 4,SVCE BUS FAULT AND TCP PANEL US,137
2023-01-25 00:00:00,41120.0,Avión 36,TAIL BUMPER TOUCH DOWN,137
2020-03-12 00:00:00,7663.0,Avión 13,414231,137
2020-09-25 00:00:00,10366.0,Avión 28,949721,137
2023-11-19 00:00:00,56372.0,Avión 16,ANTIHIELO EN PALA DESPEGADO,136
-,9239.0,,-,136
2023-03-16 00:00:00,43335.0,Avión 1,AVX CPM2,135
2022-08-12 00:00:00,33335.0,Avión 20,CABIN DOOR BROKEN,135
2023-12-14 00:00:00,57565.0,Avión 17,OFF BATTERY,135
2023-11-17 00:00:00,56236.0,Avión 24,SCRATCH EN SLAT RH,135
2021-01-14 00:00:00,12377.0,Avión 13,464381,135
2022-04-09 00:00:00,27679.0,Avión 21,584763,135
-,159.0,,-,135
2023-04-18 00:00:00,45035.0,Avión 11,BATERIA DESCARGADA,134
2024-01-16 00:00:00,59187.0,Avión 40,PACK 1 OVERHEAT,134
2024-02-01 00:00:00,59973.0,Avión 40,PACK FAULT,134
2022-10-20 00:00:00,36629.0,Avión 18,AIL LOCK LIGHT,133
2024-07-14 00:00:00,68650.0,Avión 25,AVIONIC SWITCH,133
2022-10-09 00:00:00,36119.0,Avión 16,ENG 2 BLEED LEAK TWICE,133
2021-08-18 00:00:00,17706.0,Avión 16,FALLO ELECTRICO VUELO,133
2022-10-08 00:00:00,36055.0,Avión 12,GREEN NAV LIGHT US,133
2023-10-13 00:00:00,54546.0,Avión 18,PERDIDA HIDRAULICO TREN PRINCIPAL DERECHO,133
2023-01-13 00:00:00,40582.0,Avión 17,WP DIFERIDO CADUCADO SEAL PAX DOOR,133
2022-12-04 00:00:00,38724.0,Avión 24,09505D1,132
2019-06-13 00:00:00,2521.0,Avión 18,CREW SOLICITA MTTO A LAS 0830Z,132
2021-12-21 00:00:00,23440.0,Avión 2,ICE DETECTION SYSTEM LIGHT DOES NOT ILUMINATE PROPERLY,132
2024-07-09 00:00:00,68371.0,Avión 41,PILOTO REPORTA FALLO DEL PACK 1,132
2023-06-26 00:00:00,48579.0,Avión 24,SALTAN BRAKER LUCES NAVEGACION,132
2020-07-15 00:00:00,8913.0,Avión 10,957541,132
2022-12-08 00:00:00,38936.0,Avión 21,5660021,132
2024-02-21 00:00:00,60910.0,Avión 32,AC PUMP FAULT,131
2022-11-07 00:00:00,37483.0,Avión 16,CREW APUNTA DEFECTO DE AP YA DIFERIDO,131
2021-11-15 00:00:00,21674.0,Avión 15,ENG 1 SHORT DISPATCH,131
2022-12-09 00:00:00,39012.0,Avión 6,ENG 2 NO DISPATCH AND ENG2 SHORT DISPATCH,131
2019-08-13 00:00:00,3789.0,Avión 14,INCIDENTE TECNICO,131
2023-11-02 00:00:00,55498.0,Avión 40,PACK 1 INOP,131
2023-11-10 00:00:00,55928.0,Avión 3,PROBLEMAS CON STEERING Y CON EL MUELLE DEL ATCPS,131
2024-06-04 00:00:00,66258.0,Avión 14,BLUE HYD POP UP TRIGGERED OUT,130
2023-10-25 00:00:00,55165.0,Avión 34,DESEMBARCA POR PITOT,130
2024-06-24 00:00:00,67496.0,Avión 25,ENG 1 DISPLAY AVIONIC SINGLE SWITCH,130
2024-07-15 00:00:00,68694.0,Avión 35,FALLO ARRANQUE ENG 1,130
2023-05-26 00:00:00,46987.0,Avión 32,FUEL PRESSURE SWITCH,130
2023-10-10 00:00:00,54365.0,Avión 20,MAIN BATTERY FAULT,130
2023-05-15 00:00:00,46476.0,Avión 21,PITOT,130
2023-08-16 00:00:00,51428.0,Avión 40,PROPELLER BRAKE,130
2024-05-24 00:00:00,65610.0,Avión 22,TOFF CONFIG,130
2023-08-03 00:00:00,50682.0,Avión 13,AHRS PARKING SPC,129
2023-03-25 00:00:00,43814.0,Avión 10,AP DISCONECTION SEVERAL TIMES,129
2021-09-05 00:00:00,18379.0,Avión 13,BURNING SMELL IN COCKPIT AND CABIN,129
2023-07-16 00:00:00,49688.0,Avión 4,COMANDANTE SOLICITA CAMBIO RUEDA,129
2022-10-22 00:00:00,36722.0,Avión 14,DESPRESURIZACION SERVICE DOOR 2R,129
2023-05-11 00:00:00,46241.0,Avión 17,ENG START FAULT EN PUESTA EN MARCHA,129
2021-09-24 00:00:00,19083.0,Avión 32,FALLO RADIOALTIMETRO - CAMBIO PARKING OK,129
2020-10-07 00:00:00,10629.0,Avión 12,LATE RELEASE FROM SCH MAINT - TECHNICAL,129
2020-01-02 00:00:00,6485.0,Avión 12,1322,129
2022-07-15 00:00:00,31842.0,Avión 31,59496D1,128
2022-04-30 00:00:00,28538.0,Avión 20,LANDING GEAR RETRACTION NOT POSSIBLE,128
2023-12-16 00:00:00,57689.0,Avión 12,MANCHA FUGA COMBUSTIBLE EN LA PANZA,128
2023-04-03 00:00:00,44304.0,Avión 10,START ENG 1 FAULT   NO NH,128
2022-11-27 00:00:00,38368.0,Avión 1,ACW GENERATION 2 FAULT TWO TIMES DURING STAR.,127
2023-05-08 00:00:00,46105.0,Avión 24,CRG AFT FIRE HI ARMADVISORY MESSAGE ON EICAS,127
2023-03-03 00:00:00,42705.0,Avión 24,TOWING LIGHT REMAINS RED WITH STEERING OFF,127
2019-09-09 00:00:00,4337.0,Avión 31,AVERIA PTV ANORMALIDAD LC,126
2024-03-01 00:00:00,61372.0,Avión 38,PEC FAULT,126
2022-07-06 00:00:00,31412.0,Avión 7,1115801,126
-,10466.0,,-,126
2024-07-04 00:00:00,68098.0,Avión 22,EL AVION NO TIENE COMUNICACIONES,125
2024-05-16 00:00:00,65171.0,Avión 34,FALLO NAV DATA FAIL,125
2024-03-25 00:00:00,62508.0,Avión 20,GOMA RUEDA 1 INSERVIBLE HARDLANDING,125
2022-07-24 00:00:00,32274.0,Avión 1,INOP POR CUMPLIMIENTO DE TAREA DE LAVADO DE MOTOR,125
2023-07-12 00:00:00,49437.0,Avión 8,PROBLEMAS CON PACK,125
2020-03-06 00:00:00,7546.0,Avión 3,915021,125
2020-09-14 00:00:00,10196.0,Avión 28,947401,125
-,256.0,,-,125
2019-08-18 00:00:00,3923.0,Avión 23,AC SOLICITA MTTO,124
2021-11-29 00:00:00,22341.0,Avión 18,BLEED 2 FAULT WITH A BURNING SMELL.,124
2022-07-27 00:00:00,32427.0,Avión 28,CARGO DOOR CONTROL PANEL GNF RED LIGHT REMAINS ON,124
2024-05-17 00:00:00,65217.0,Avión 6,FUGA DE HIDRÁHULICO EN EL MOTOR  2,124
2024-04-06 00:00:00,63092.0,Avión 11,MOTOR 1 CON PARÁMETROS ANORMALES,124
2023-07-31 00:00:00,50474.0,Avión 2,PROBLEMA CON PUESTA EN MARCHA- BAJA PRESION SISTEMA HYD,124
2023-07-02 00:00:00,48880.0,Avión 38,RUIDO EN COLUMNA DE MANDOS DE VUELO,124
2021-08-13 00:00:00,17514.0,Avión 25,TAKE OFF INHIBIT NOT ARMED AT TAKE OFF,124
2020-01-16 00:00:00,6736.0,Avión 2,903551,124
2020-02-02 00:00:00,7016.0,Avión 17,933801,124
2022-03-17 00:00:00,26728.0,Avión 2,PACK 2 PROBLEMS,123
2021-06-25 00:00:00,15535.0,Avión 31,PEC FAULT,123
2019-07-28 00:00:00,3438.0,Avión 16,SE PRODUCE INCIDENTE TECNICO,123
2023-08-11 00:00:00,51155.0,Avión 13,YAW DAMPER,123
-,16189.0,,-,123
2022-07-18 00:00:00,31991.0,Avión 14,ATCPS DO NOT ARM IN TAKE OFF,122
2022-08-24 00:00:00,33883.0,Avión 23,BIRDSTRIKE,122
2023-03-03 00:00:00,42735.0,Avión 24,OVERSPEED LANDING GEAR,122
2023-07-09 00:00:00,49235.0,Avión 13,PARCHE DE LA BOTA,122
2022-07-27 00:00:00,32422.0,Avión 25,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,122
2022-07-30 00:00:00,32566.0,Avión 12,50746033,122
2022-06-01 00:00:00,29811.0,Avión 18,ATPCS FAULT DURING TAKE OFF DOESNT ARM,121
2022-04-03 00:00:00,27429.0,Avión 20,CM2 PTT ON CONTROL WHEEL BLOCKED,121
2019-11-22 00:00:00,5718.0,Avión 4,CREW AVISA 1615,121
2023-02-09 00:00:00,41774.0,Avión 25,DU 2 FAULT EN ACE,121
2022-09-22 00:00:00,35273.0,Avión 11,A LOT OF MOSQUITOES IN THE LAVATORY,120
2023-08-20 00:00:00,51604.0,Avión 10,AC SIN BATERIA,120
2022-03-09 00:00:00,26321.0,Avión 31,AMBAS LUCES DE LAS PUERTAS DE EMERGENCIA ESTAN INOP,120
2018-10-25 00:00:00,208.0,Avión 31,ANOTACION PTV AIR FRAME DEICING FAULT,120
2019-07-25 00:00:00,3364.0,Avión 2,CMDTE AVISA X BANDA AEREA Q NO SUBE EL TREN ATERRIZAJE,120
2019-07-19 00:00:00,3243.0,Avión 13,CREW AVISA Q DEJA UNA ANOTACION,120
2021-11-12 00:00:00,21581.0,Avión 31,DADC FAIL,120
2023-03-25 00:00:00,43826.0,Avión 7,DU4 INOP RMS ON EWD,120
2021-10-03 00:00:00,19483.0,Avión 20,ENGIN 2 FEEDER TANK NOT FULL LEVEL INDICATION,120
2024-06-25 00:00:00,67563.0,Avión 10,PILOTO REPORTA ACW ENG1 FAULT,120
2018-10-25 00:00:00,205.0,Avión 13,TRABAJOS PROGRAMADOS  LC,120
2022-08-27 00:00:00,34041.0,Avión 35,621131,120
-,27841.0,,-,120
2022-11-04 00:00:00,37330.0,Avión 25,2PTV MFC1B 2A AND 2B   FWS NOT AVAIL IN EWD,119
2022-04-19 00:00:00,28070.0,Avión 16,DOCUMENTACIÓN DE PESO Y CENTRADO DEL AERONAVE ESTA CADUCADO,119
2023-04-09 00:00:00,44594.0,Avión 23,ENGINE 2 LEAK OBSERVED,119
2024-05-05 00:00:00,64556.0,Avión 44,FLIGHT CONTROL HORIZONTAL STAB FAULT,119
2022-10-23 00:00:00,36799.0,Avión 31,LANDING ELEVATION GOES TO 0000 FROM TIME TO TIME,119
2023-09-07 00:00:00,52599.0,Avión 6,LIGHT LIGHTNING STRIKE AT INITIAL CLIMB,119
2022-05-23 00:00:00,29418.0,Avión 13,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,119
2023-03-22 00:00:00,43673.0,Avión 23,TORQUE DISSAGREEMENT IN BETWEEN THE ENGINES,119
2022-07-08 00:00:00,31523.0,Avión 11,1114291,119
-,19721.0,,-,119
-,63612.0,,-,119
2022-09-27 00:00:00,35503.0,Avión 3,ANORMAL VIBRATION IN SOME FLIGHT PHASES.,118
2019-02-03 00:00:00,633.0,Avión 3,EVENT FOR A NETLINE DELAY  CANCELLATION,118
2018-08-02 00:00:00,14.0,Avión 17,LATE RELEASE FROM SCH MAINT - TECHNICAL WO 194443,118
2021-11-13 00:00:00,21600.0,Avión 12,PRESSURIZATION DOESNT WORK PROPERLY AFTER APU START.,118
2023-12-30 00:00:00,61622.0,Avión 6,SCHEDULED MAINTENANCE - MAINTENANCE,118
2022-07-18 00:00:00,31976.0,Avión 7,SMOKE IN THE ENGINE FOR 4 MINUTES ENG 2,118
2019-04-09 00:00:00,1450.0,Avión 1,SOLICITA MTTO,118
2022-03-28 00:00:00,27166.0,Avión 19,TASK FOR NLG AFTER HIGH WINDS,118
2024-06-06 00:00:00,66327.0,Avión 48,FLIGHT CONTROL NO DISPATCH- FALLO DE AMBOS INERCIALES,117
2024-05-29 00:00:00,65865.0,Avión 47,PEC FAULT,117
2024-07-14 00:00:00,68660.0,Avión 18,PROBLEMAS CON AILERON,117
2024-03-02 00:00:00,61443.0,Avión 40,STARTER GEN 1 FAULT,117
2022-09-23 00:00:00,35308.0,Avión 37,STRANGE VIBRATIONS SUDDENCY DURING CRUISE AND SMELL.,117
-,9563.0,,-,117
2022-11-22 00:00:00,38173.0,Avión 23,AFCS FAULT,116
2023-04-04 00:00:00,44368.0,Avión 24,ENG.1 IGNITION FAULT NO EICAS MSG,116
2023-02-26 00:00:00,42474.0,Avión 38,OVERSPEED FLAP 30,116
2019-10-20 00:00:00,5085.0,Avión 20,PROBLEMAS INVERSOR 1,116
-,19897.0,,-,116
2023-10-27 00:00:00,55263.0,Avión 15,1DSELLOS,115
2021-08-27 00:00:00,18021.0,Avión 15,HYD LEAK BELOW ENG 2,115
2022-04-09 00:00:00,27678.0,Avión 16,IEP LIGHT US,115
2022-11-26 00:00:00,38339.0,Avión 34,LATE RELEASE FROM SCH MAINT - TECHNICAL,115
2023-09-25 00:00:00,53549.0,Avión 18,PERDIDA DE HIDRAULICO,115
2023-07-14 00:00:00,49565.0,Avión 18,PITIDO EN PUERTA DE PASAJE,115
2022-07-20 00:00:00,32097.0,Avión 12,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,115
2023-03-13 00:00:00,43160.0,Avión 7,BSI  PAC,114
2024-06-10 00:00:00,66555.0,Avión 31,CORROSIÓN TLU,114
2023-01-13 00:00:00,40608.0,Avión 21,ELECTRICAL SMOKE WARNING,114
2023-10-26 00:00:00,55188.0,Avión 15,ENGINE CONTROL FAULT,114
2022-04-22 00:00:00,28226.0,Avión 21,GENERAL ELECTRIC FAILURE DURING STARP UP WITH GPU CONECTED,114
-,7582.0,,-,114
2023-11-27 00:00:00,56759.0,Avión 34,ASIENTO TCP SUELTO,113
2024-05-06 00:00:00,64632.0,Avión 6,ESCASO REMANENTE BSI,113
2024-05-01 00:00:00,64354.0,Avión 15,EVACUATION SLIDES,113
2023-02-09 00:00:00,41803.0,Avión 2,TORQUE ASYMMETRY,113
2024-07-13 00:00:00,68596.0,Avión 25,AVIONICS SWITCH,112
2023-05-12 00:00:00,46306.0,Avión 21,CREW QUERY - OPERATIONAL,112
2023-10-13 00:00:00,54539.0,Avión 40,FALLO GENERADOR 2 PTOS ATL MAS,112
2021-08-23 00:00:00,17880.0,Avión 22,OIL LEAK MLG,112
2023-04-25 00:00:00,45417.0,Avión 8,OTHERS  NOT SPECIFIED - OPERATIONAL,112
2024-06-15 00:00:00,66924.0,Avión 43,OVERHEAT FRENO N1,112
2022-08-12 00:00:00,33326.0,Avión 24,TOWING INDICATION LIGHT REMAIN REDWHEN PRKG BRAKE RELEASE,112
2024-03-10 00:00:00,61836.0,Avión 44,WEATHER RADAR,112
2023-04-16 00:00:00,44937.0,Avión 2,CAMBIO MASCARA O2 Y ALTIMETRO,111
2023-07-27 00:00:00,50263.0,Avión 28,PERDIDA DE HYD,111
2022-08-27 00:00:00,34031.0,Avión 1,AFTER SEVERAL ATTEMPTS OF BAT SWITCH ON ONLY ONE DU COME ON,110
2019-07-03 00:00:00,2921.0,Avión 23,AIR TURN BACK - OPERATIONAL,110
2024-05-10 00:00:00,64860.0,Avión 25,AVION QUEDA INOP POR FALLO DE LA GCU,110
2023-12-29 00:00:00,58360.0,Avión 17,D4 FAULT,110
2023-05-03 00:00:00,45858.0,Avión 6,FOUND CORROSION AT FWD ACCESS DOOR LH SIDE,110
